MasterFile,Mode,Disadvantaged_Com_ID,CollisionDate,CollisionTime,ParkingLotIndicator,IntersectionWith_Indicator_,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVeh,Hit_RunIndicator,OneWayIndicator,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,TotalLanes,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,FirstAidSceneIndicator,TimeNotified,TimeArrived,MedianCros,YR,KABCO,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Roadway Departure,Median Cross-over
72716018,Motor Vehicle,DAC,20211231,1921,N,Y,0.205,0,0,2,2,N,N,Y,37.61674,-84.77076,1,2,6,1,1,3,5,N,1923,1924,N,2021,O,0,0,0,1,0,0,0,1,0,0,0,0
72716839,Motor Vehicle,Non DAC,20220104,1109,N,Y,1.802,1,0,2,2,N,N,Y,37.62897,-84.79762,1,4,6,1,1,2,2,Y,1109,1116,N,2022,B,0,0,0,1,0,0,1,1,0,0,0,0
72716865,Motor Vehicle,DAC,20220104,1231,N,N,13.686,0,0,2,2,N,N,Y,37.64561,-84.76932,8,2,6,1,1,2,2,N,1231,1237,N,2022,O,0,0,0,0,0,0,0,1,0,0,1,0
72717065,Motor Vehicle,DAC,20220105,1811,N,N,5.859,0,0,2,2,N,N,Y,37.64631,-84.78015,5,2,4,1,1,3,5,N,1813,1815,N,2022,O,0,0,1,1,0,0,1,1,0,0,0,0
72717082,Motor Vehicle,Non DAC,20220105,1826,N,Y,3.185,0,0,2,2,N,N,Y,37.64856,-84.80316,1,4,6,1,1,2,5,N,1828,1834,N,2022,O,0,0,1,1,0,0,1,1,0,0,0,0
72717373,Motor Vehicle,DAC,20220106,1100,N,N,0.227,0,0,1,1,N,N,Y,37.64485,-84.77508,9,2,4,1,4,9,2,N,1100,1100,N,2022,O,0,0,0,0,0,0,0,0,0,0,1,0
72717898,Motor Vehicle,DAC,20220106,1052,N,N,5.676,0,0,2,2,N,N,Y,37.64611,-84.77681,1,2,6,1,4,9,2,N,1052,1054,N,2022,O,0,0,0,1,0,0,0,0,0,0,0,0
72718442,Motor Vehicle,DAC,20220107,1512,N,Y,4.941,0,0,3,3,N,N,Y,37.63868,-84.77314,1,2,6,1,4,3,2,N,1513,1515,N,2022,O,0,0,1,0,0,0,1,0,0,0,0,0
72718478,Motor Vehicle,DAC,20220108,1045,N,Y,4.356,0,0,2,2,N,N,Y,37.63138,-84.77485,1,2,6,1,4,2,2,N,1045,1045,N,2022,O,0,0,0,0,0,0,0,1,0,0,0,0
72718994,Motor Vehicle,Non DAC,20220110,254,N,N,7.068,0,0,1,1,N,N,N,37.66216,-84.784,9,2,4,1,2,2,5,N,256,303,N,2022,O,0,0,0,0,0,0,0,0,0,0,1,0
72719338,Motor Vehicle,DAC,20220110,1745,N,Y,0.491,0,0,2,2,N,N,Y,37.6193,-84.7659,1,2,6,1,1,3,3,N,1747,1748,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72719731,Motor Vehicle,Non DAC,20220111,1612,N,N,12.649,0,0,2,2,N,N,Y,37.6331,-84.79378,5,2,4,1,1,2,2,N,1613,1630,N,2022,O,0,0,0,0,0,0,0,1,0,0,0,0
72719756,Motor Vehicle,Non DAC,20220106,1044,N,N,3.175,0,0,2,2,N,N,Y,37.64825,-84.80293,1,2,4,1,4,9,2,N,1046,1058,N,2022,O,0,0,1,0,0,0,0,0,0,0,0,0
72719757,Motor Vehicle,Non DAC,20220106,1109,N,Y,3.196,0,0,2,2,N,N,Y,37.64856,-84.80296,5,4,4,1,4,9,2,N,1109,1109,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72720238,Motor Vehicle,DAC,20220113,1231,N,N,3.401,0,0,2,2,N,N,Y,37.61682,-84.77443,5,4,6,1,1,2,2,N,1231,1233,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72720323,Motor Vehicle,DAC,20220113,1854,N,Y,4.212,0,0,2,2,Y,N,Y,37.6284,-84.77477,1,2,6,1,1,2,5,N,1854,1855,N,2022,O,0,0,0,0,0,0,0,1,1,0,0,0
72720568,Motor Vehicle,DAC,20220114,1342,N,Y,3.254,0,0,2,2,N,N,Y,37.61466,-84.77446,1,4,6,1,1,3,2,N,1342,1346,N,2022,O,0,0,1,0,0,0,1,1,0,0,0,0
72720662,Motor Vehicle,DAC,20220114,1605,N,N,13.564,0,0,2,2,N,N,Y,37.64576,-84.77145,5,2,6,1,1,2,2,N,1607,1609,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72720663,Motor Vehicle,Non DAC,20220114,1920,N,N,14.589,2,0,1,1,N,N,Y,37.65454,-84.75406,9,2,3,1,1,2,6,Y,1922,1925,N,2022,A,0,0,0,0,0,0,0,0,0,1,0,0
72721397,Motor Vehicle,Non DAC,20220117,1204,N,Y,0.548,0,0,1,1,N,N,Y,37.64492,-84.75664,9,2,5,1,4,3,2,N,1204,1209,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72721751,Motor Vehicle,Non DAC,20220116,1616,N,N,15.497,0,0,2,2,N,N,Y,37.62855,-84.74595,3,2,6,1,4,9,2,N,1618,1628,N,2022,O,0,0,1,0,0,0,1,1,0,0,1,0
72722575,Motor Vehicle,DAC,20220120,730,N,Y,5.403,0,0,2,2,N,N,Y,37.64581,-84.77242,1,2,6,1,4,2,1,N,730,734,N,2022,O,0,1,0,0,0,0,0,1,0,0,0,0
72722942,Motor Vehicle,DAC,20220121,1215,N,N,0.072,0,0,2,2,N,N,Y,37.64692,-84.77238,1,2,6,1,1,3,2,N,1222,1226,N,2022,O,0,0,0,1,0,0,1,0,0,0,0,0
72723234,Motor Vehicle,DAC,20220121,1049,N,Y,0.638,0,0,2,2,N,N,Y,37.61969,-84.76323,4,4,6,1,1,3,2,N,1049,1054,N,2022,O,0,0,0,1,0,0,0,1,0,0,0,0
72723661,Motor Vehicle,DAC,20220121,1732,N,N,3.808,0,0,2,2,N,N,Y,37.62262,-84.77463,1,2,6,1,1,3,2,N,1732,1732,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72724004,Motor Vehicle,DAC,20220125,1129,N,Y,0.168,0,0,2,2,N,N,Y,37.61735,-84.77755,2,4,6,1,1,3,2,N,1129,1136,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72724367,Motor Vehicle,DAC,20220126,1313,N,Y,5.328,0,0,2,2,N,Y,Y,37.64486,-84.77413,1,2,6,1,1,2,2,N,1313,1316,N,2022,O,0,0,0,1,0,0,0,1,0,0,0,0
72724405,Motor Vehicle,DAC,20220126,1543,N,N,0.211,0,0,2,2,N,N,Y,37.64898,-84.77378,5,2,6,1,1,2,2,N,1545,1548,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72724738,Motor Vehicle,DAC,20220127,1440,N,Y,0.404,0,0,3,3,N,N,Y,37.61698,-84.7818,3,4,6,1,1,2,2,N,1440,1452,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72725181,Motor Vehicle,Non DAC,20220128,1800,N,Y,15.531,0,0,1,1,N,N,N,37.66451,-84.743,9,2,6,1,4,9,6,N,2103,2113,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72725240,Motor Vehicle,DAC,20220128,2147,N,Y,0.787,1,0,1,1,N,N,Y,37.62092,-84.75304,9,2,6,1,4,9,6,Y,2147,2155,N,2022,C,0,0,0,0,0,0,0,1,0,0,0,0
72725243,Motor Vehicle,Non DAC,20220128,2105,N,N,15.911,0,0,1,1,N,N,Y,37.66623,-84.73664,9,2,3,1,4,9,6,N,2108,2119,N,2022,O,0,0,0,0,0,0,0,1,0,0,1,0
72725460,Motor Vehicle,Non DAC,20220128,2215,N,Y,2.927,0,0,1,1,N,N,Y,37.6448,-84.80304,9,2,6,1,4,9,5,N,2217,2224,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72726044,Motor Vehicle,Non DAC,20220130,1320,N,Y,7.244,0,0,1,1,N,N,Y,37.6647,-84.78427,9,2,6,1,1,2,2,N,1320,1323,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72726480,Motor Vehicle,Non DAC,20220201,1258,N,Y,1.221,0,0,2,2,N,Y,Y,37.62118,-84.79405,5,3,5,1,1,2,2,N,1300,1302,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72726622,Motor Vehicle,DAC,20220201,1810,N,Y,13.633,0,0,2,2,N,N,Y,37.64553,-84.7666,1,2,6,1,1,2,2,N,1753,1800,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72727514,Motor Vehicle,DAC,20220202,1700,N,N,4.178,0,0,2,2,N,N,Y,37.62792,-84.77468,5,5,6,1,5,6,2,N,1701,1706,N,2022,O,0,0,1,1,0,0,0,1,0,0,0,0
72728042,Motor Vehicle,Non DAC,20220129,1129,N,Y,1.232,0,0,2,2,N,N,Y,37.62125,-84.79437,1,4,6,1,1,2,2,N,1131,1141,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72728102,Motor Vehicle,DAC,20220206,914,N,Y,0.009,0,0,2,2,N,N,Y,37.61744,-84.77463,8,4,6,1,1,2,2,N,914,919,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72728369,Motor Vehicle,Non DAC,20220207,956,N,N,0.624,1,0,2,2,N,N,Y,37.63185,-84.74067,7,2,5,1,1,2,2,Y,955,958,N,2022,B,0,0,0,1,0,0,1,0,0,0,1,0
72728371,Motor Vehicle,Non DAC,20220206,1433,N,Y,2.942,2,0,2,2,N,N,Y,37.64487,-84.80297,4,4,6,1,1,2,2,Y,1433,1438,N,2022,B,0,0,0,1,0,0,1,1,0,0,0,0
72728654,Motor Vehicle,Non DAC,20220207,832,N,Y,3.747,0,0,2,2,N,N,Y,37.65551,-84.79926,4,4,6,1,1,2,2,N,832,834,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72728680,Motor Vehicle,Non DAC,20220207,1003,N,Y,12.217,0,0,2,2,N,N,Y,37.64852,-84.80501,5,2,6,1,1,2,2,N,1003,1009,N,2022,O,0,0,0,1,0,0,1,0,0,0,0,0
72728837,Motor Vehicle,DAC,20220208,743,N,Y,0.08,0,0,2,2,N,N,Y,37.64886,-84.77047,5,2,6,1,1,2,2,N,743,749,N,2022,O,0,0,1,0,0,0,1,0,0,0,0,0
72728860,Motor Vehicle,DAC,20220208,1649,N,Y,4.207,0,0,2,2,N,N,Y,37.62852,-84.77479,5,2,6,1,1,2,2,N,1650,1655,N,2022,O,0,0,0,1,0,0,1,0,0,0,0,0
72729086,Motor Vehicle,DAC,20220208,730,N,N,3.201,0,0,2,2,N,N,Y,37.61389,-84.77444,5,5,6,1,1,2,1,N,731,741,N,2022,O,0,0,1,0,0,0,1,0,0,0,0,0
72729459,Motor Vehicle,DAC,20220210,756,N,Y,3.369,0,0,2,2,Y,N,Y,37.61654,-84.77442,8,2,6,1,1,2,2,N,757,806,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72730234,Motor Vehicle,DAC,20220211,1417,N,N,4.294,0,0,2,2,N,N,Y,37.62959,-84.77482,8,5,6,1,1,2,2,N,1417,1421,N,2022,O,0,1,0,0,0,0,1,0,0,0,1,0
72730565,Motor Vehicle,DAC,20220213,1608,N,N,3.368,0,0,2,2,N,N,Y,37.61632,-84.77461,5,1,1,1,1,2,2,N,1608,1615,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72730787,Motor Vehicle,DAC,20220214,1326,N,Y,0.099,0,0,2,2,N,N,Y,37.63872,-84.77323,1,2,6,1,1,2,2,N,1329,1333,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72730933,Motor Vehicle,Non DAC,20220214,1847,N,Y,1.802,0,0,2,2,N,N,Y,37.62888,-84.79783,1,4,6,1,1,2,5,N,1847,1900,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72731209,Motor Vehicle,Non DAC,20220215,1314,N,N,1.922,0,0,1,1,N,N,Y,37.6722,-84.76527,9,2,1,1,1,2,2,N,1314,1321,N,2022,O,0,0,0,0,0,0,0,0,0,0,1,0
72731325,Motor Vehicle,DAC,20220208,1444,N,N,0.598,0,0,2,2,N,N,Y,37.64555,-84.78322,2,2,6,1,1,2,2,N,1444,1449,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72731390,Motorcyclist,DAC,20220215,2136,N,N,3.64,1,0,2,2,N,N,Y,37.62059,-84.77453,4,5,6,1,1,2,6,Y,2136,2139,N,2022,A,1,0,1,0,0,0,1,1,0,0,0,0
72731553,Motor Vehicle,DAC,20220216,1330,N,N,0.007,0,0,3,3,N,N,Y,37.64603,-84.77404,2,3,6,1,1,1,2,N,1330,1335,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72731580,Motor Vehicle,DAC,20220216,1222,N,Y,13.587,0,0,2,2,Y,N,Y,37.64572,-84.77104,7,4,6,1,1,2,2,N,1222,1235,N,2022,O,0,1,0,0,0,0,0,0,0,0,0,0
72731612,Motor Vehicle,DAC,20220216,1713,N,Y,5.398,0,0,2,2,N,Y,Y,37.64575,-84.77244,5,2,6,1,1,2,2,N,1717,1719,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72731702,Motor Vehicle,Non DAC,20220209,1527,N,Y,12.878,0,0,2,2,N,N,Y,37.6477,-84.7923,1,2,6,1,1,2,2,N,1528,1540,N,2022,O,0,0,1,0,0,0,0,1,0,0,0,0
72732041,Motor Vehicle,DAC,20220217,2027,N,Y,3.441,0,0,2,2,N,N,Y,37.61746,-84.77445,1,4,6,1,5,6,5,N,2030,2035,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72732677,Motor Vehicle,DAC,20220219,1706,N,N,0.046,0,0,1,1,N,N,Y,37.62279,-84.77547,9,1,6,1,1,2,2,N,1706,1709,N,2022,O,0,0,0,1,0,0,1,0,0,0,1,0
72733218,Motor Vehicle,DAC,20220218,2100,N,N,0.081,0,0,2,2,Y,N,Y,37.63627,-84.77018,2,2,6,1,1,2,5,N,1711,1719,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72733247,Motor Vehicle,Non DAC,20220221,1603,N,Y,0.419,1,0,2,2,N,N,Y,37.65195,-84.77188,1,2,5,1,1,2,2,Y,1606,1610,N,2022,C,0,0,1,1,0,0,1,1,0,0,0,0
72733280,Motor Vehicle,DAC,20220218,1715,N,N,1.017,1,0,2,2,N,N,Y,37.63155,-84.77391,3,2,1,1,1,2,2,N,1710,1712,N,2022,C,0,0,0,0,0,0,1,0,0,0,1,0
72733294,Motor Vehicle,DAC,20220221,1857,N,Y,5.391,0,0,2,2,N,N,Y,37.64593,-84.77402,1,2,6,1,1,2,5,N,1857,1900,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72733512,Motor Vehicle,DAC,20220221,1900,N,N,3.359,0,0,2,2,Y,N,Y,37.61622,-84.77459,8,2,6,1,1,2,7,N,1902,1920,N,2022,O,0,0,1,0,0,0,0,0,0,0,1,0
72733628,Motor Vehicle,DAC,20220222,1700,N,Y,0.082,3,0,2,2,N,N,Y,37.61673,-84.77075,1,2,5,1,5,6,2,Y,1700,1705,N,2022,B,0,0,0,0,0,0,1,1,0,1,0,0
72733918,Motor Vehicle,DAC,20220223,748,N,Y,5.411,0,0,3,3,N,N,Y,37.64581,-84.77255,1,2,6,1,1,2,2,N,748,751,N,2022,O,0,0,1,1,0,0,1,1,0,0,0,0
72734423,Motor Vehicle,DAC,20220224,1744,N,Y,4.213,0,0,2,2,N,N,Y,37.62842,-84.77478,5,2,6,1,5,6,2,N,1744,1744,N,2022,O,0,0,1,0,0,0,0,1,0,0,0,0
72734470,Motor Vehicle,DAC,20220224,1930,N,Y,3.376,0,0,2,2,N,N,Y,37.61643,-84.77442,1,5,6,1,5,6,5,N,1932,1939,N,2022,O,0,0,1,1,0,0,0,0,0,0,0,0
72734485,Motor Vehicle,DAC,20220224,1400,N,Y,0.745,0,0,2,2,N,N,Y,37.64906,-84.77376,4,2,6,1,1,3,2,N,1400,1403,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72734821,Motor Vehicle,DAC,20220225,1837,N,N,3.604,0,0,2,2,N,N,Y,37.6197,-84.77456,1,5,6,1,1,2,5,N,1837,1839,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72735245,Motor Vehicle,DAC,20220224,1424,N,N,3.501,0,0,2,2,N,N,Y,37.61823,-84.77465,5,5,6,1,1,3,2,N,1425,1429,N,2022,O,0,0,1,0,0,0,1,0,0,0,0,0
72735546,Motor Vehicle,DAC,20220225,1705,N,Y,0.851,0,0,2,2,N,Y,Y,37.61716,-84.78983,8,2,6,1,1,2,2,N,1705,1715,N,2022,O,0,1,1,0,0,0,0,0,0,0,0,0
72735649,Motor Vehicle,DAC,20220228,1057,N,N,5.166,0,0,2,2,N,Y,Y,37.64215,-84.7728,1,2,6,1,1,2,2,N,1057,1102,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72735970,Motor Vehicle,DAC,20220301,1047,N,Y,0.743,0,0,2,2,N,N,Y,37.64906,-84.77372,1,2,6,1,1,2,2,N,1047,1048,N,2022,O,0,0,1,1,0,0,1,1,0,0,0,0
72735971,Motor Vehicle,DAC,20220301,1128,N,Y,5.152,0,0,2,2,N,N,Y,37.6423,-84.77437,5,2,4,1,1,2,2,N,1129,1132,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72736047,Motor Vehicle,DAC,20220301,917,N,Y,3.456,0,0,2,2,N,N,Y,37.61764,-84.77464,5,4,6,1,1,2,2,N,917,921,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72736148,Motor Vehicle,Non DAC,20220301,1936,N,Y,11.88,0,0,2,2,N,N,Y,37.64834,-84.81127,5,2,6,1,1,2,7,N,1937,1939,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72736154,Motor Vehicle,DAC,20220301,2006,N,Y,3.371,0,0,2,2,N,N,Y,37.61636,-84.77442,1,2,6,1,1,2,7,N,2006,2013,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72736471,Motor Vehicle,DAC,20220301,1516,N,Y,0.324,0,0,2,2,N,N,Y,37.61837,-84.76879,1,2,6,1,1,2,2,N,1518,1520,N,2022,O,0,0,1,1,0,0,1,1,0,0,0,0
72736479,Motor Vehicle,DAC,20220302,752,N,N,3.234,0,0,2,2,N,N,Y,37.61516,-84.77436,5,2,6,1,1,2,2,N,752,801,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72736635,Motor Vehicle,DAC,20220303,20,N,Y,0.145,1,0,1,1,N,N,Y,37.64336,-84.7711,9,2,6,1,1,2,5,Y,21,24,N,2022,C,0,0,0,0,0,0,0,0,0,0,0,0
72736782,Motor Vehicle,DAC,20220303,1252,N,Y,3.677,0,0,2,2,N,N,Y,37.62073,-84.77467,8,2,6,1,1,2,2,N,1252,1253,N,2022,O,0,0,1,1,0,0,1,1,0,0,0,0
72736878,Motor Vehicle,DAC,20220302,1606,N,Y,0.406,0,0,2,2,N,N,Y,37.6264,-84.75233,5,2,5,1,1,2,2,N,1607,1613,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72737235,Motor Vehicle,DAC,20220226,1124,N,N,5.185,0,0,2,2,N,Y,Y,37.64245,-84.77277,8,2,6,1,1,2,2,N,1126,1131,N,2022,O,0,0,0,0,0,0,1,1,0,0,1,0
72737514,Motor Vehicle,DAC,20220303,1856,N,Y,4.845,0,0,2,2,Y,Y,Y,37.63734,-84.77318,1,2,3,1,1,2,5,N,1858,1903,N,2022,O,0,0,0,0,0,0,0,1,0,0,0,0
72737902,Motor Vehicle,Non DAC,20220306,1904,N,Y,13.201,0,0,1,1,N,N,Y,37.64576,-84.78764,9,2,1,1,6,6,7,N,1904,1907,Y,2022,O,0,0,0,1,0,0,0,1,0,0,0,0
72738170,Motor Vehicle,DAC,20220306,929,N,Y,0.001,0,0,3,3,N,N,Y,37.64581,-84.77243,1,2,6,1,1,3,2,Y,930,932,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72738291,Motor Vehicle,Non DAC,20220307,1715,N,Y,15.836,0,0,2,2,Y,N,Y,37.66601,-84.73777,5,2,4,1,1,2,2,N,1715,1733,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72738316,Motor Vehicle,DAC,20220307,1616,N,Y,0.162,0,0,2,2,N,N,Y,37.61737,-84.7774,1,2,6,1,1,2,2,N,1616,1622,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72738453,Motor Vehicle,DAC,20220307,1540,N,N,0.302,1,0,4,4,N,N,Y,37.61696,-84.77993,5,2,6,1,1,3,2,Y,1541,1548,N,2022,C,0,0,0,0,0,0,1,0,0,0,0,0
72738831,Motor Vehicle,Non DAC,20220304,1624,N,N,0.171,0,0,1,1,N,N,N,37.62539,-84.79349,9,2,2,1,1,2,2,N,1624,1632,N,2022,O,0,0,0,0,0,0,0,0,0,0,1,0
72738867,Motor Vehicle,DAC,20220309,1114,N,Y,3.39,0,0,2,2,N,N,Y,37.61664,-84.77463,8,2,6,1,1,3,2,N,1114,1126,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72739070,Motor Vehicle,DAC,20220309,1209,N,N,0.351,0,0,2,2,N,N,Y,37.61714,-84.78381,1,2,4,1,1,2,2,N,1209,1222,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72739372,Motor Vehicle,Non DAC,20220309,2106,N,Y,8.209,0,0,1,1,N,N,Y,37.67716,-84.79113,9,2,3,1,1,2,5,N,2106,2114,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72739861,Motor Vehicle,DAC,20220312,1220,N,N,0.08,0,0,2,2,N,N,Y,37.64887,-84.77046,5,2,6,1,5,2,2,N,1220,1225,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72740191,Motor Vehicle,DAC,20220113,1710,N,Y,0.178,1,0,2,2,N,Y,Y,37.61781,-84.77136,5,3,6,1,1,2,2,Y,1710,1714,N,2022,C,0,0,0,0,0,0,1,1,0,0,0,0
72740517,Motor Vehicle,DAC,20220314,2017,N,N,3.805,0,0,2,2,N,N,Y,37.62258,-84.77463,1,2,6,1,1,2,7,N,2017,2023,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72740651,Motor Vehicle,Non DAC,20220315,836,N,N,18.55,0,0,2,2,N,N,Y,37.61934,-84.79649,1,2,3,1,1,3,2,N,838,844,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72740741,Motor Vehicle,DAC,20220315,1253,N,N,4.11,0,0,2,2,N,N,Y,37.62695,-84.77472,1,2,6,1,1,2,2,N,1254,1300,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72740761,Motor Vehicle,Non DAC,20220315,1352,N,Y,2.925,0,0,2,2,N,N,Y,37.64463,-84.80273,1,4,6,1,1,2,2,N,1352,1359,N,2022,O,0,1,0,0,0,0,0,1,0,0,0,0
72740819,Motor Vehicle,DAC,20220315,1715,N,N,13.521,0,0,2,2,N,N,Y,37.64587,-84.77221,5,4,6,1,1,2,2,N,1715,1717,N,2022,O,0,0,0,1,0,0,1,0,0,0,1,0
72741256,Motor Vehicle,Non DAC,20220316,1923,N,N,11.03,0,0,1,1,N,N,Y,37.62108,-84.81749,9,2,6,1,1,2,2,N,1923,1932,N,2022,O,0,0,0,0,0,0,0,0,0,0,0,0
72741542,Motor Vehicle,Non DAC,20220316,1733,N,Y,1.234,0,0,2,2,N,N,Y,37.62124,-84.79434,1,4,6,1,1,2,2,N,1733,1738,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72741891,Motor Vehicle,Non DAC,20220317,1450,N,Y,3.745,0,0,2,2,N,N,Y,37.65549,-84.79928,4,4,6,1,1,2,2,N,1450,1450,N,2022,O,0,0,0,1,0,0,0,1,0,0,0,0
72741892,Motor Vehicle,Non DAC,20220318,944,N,Y,1.802,1,0,2,2,N,N,Y,37.62898,-84.79762,4,4,6,1,1,3,2,Y,944,946,N,2022,C,0,0,0,0,0,0,1,0,0,0,0,0
72742093,Motor Vehicle,DAC,20220318,1638,N,N,2.719,0,0,2,2,N,N,Y,37.60689,-84.77396,8,2,6,1,1,2,2,N,1641,1650,N,2022,O,0,0,1,1,0,0,1,1,0,0,1,0
72742237,Motor Vehicle,Non DAC,20220319,1717,N,Y,0.902,0,0,2,2,N,N,Y,37.64386,-84.79049,1,2,3,1,1,3,2,N,1717,1724,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72742476,Motor Vehicle,DAC,20220320,1818,N,Y,4.212,0,0,2,2,N,N,Y,37.62841,-84.77476,5,2,6,1,1,2,2,N,1819,1825,N,2022,O,0,0,1,0,0,0,1,1,0,0,0,0
72742652,Motor Vehicle,DAC,20220313,1310,N,Y,3.375,0,0,2,2,Y,N,Y,37.61643,-84.77441,8,2,6,1,1,2,2,N,1311,1315,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72742833,Motor Vehicle,Non DAC,20220321,1743,N,Y,1.232,0,0,2,2,N,N,Y,37.62131,-84.79414,5,2,6,1,1,2,2,N,1746,1750,N,2022,O,0,0,0,1,0,0,1,1,0,0,0,0
72742863,Motor Vehicle,DAC,20220303,1646,N,Y,3.469,0,0,2,2,N,N,Y,37.61771,-84.77467,5,2,6,1,1,2,2,N,1617,1619,N,2022,O,0,0,1,0,0,0,1,0,0,0,0,0
72742927,Motor Vehicle,DAC,20220321,2257,N,N,0.083,0,0,2,2,N,N,Y,37.61984,-84.78276,1,2,6,1,1,2,6,N,2259,2305,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72743240,Motor Vehicle,DAC,20220322,2139,N,N,4.984,0,0,2,2,N,N,Y,37.63935,-84.77306,8,2,4,1,1,3,5,N,2140,2146,N,2022,O,0,0,0,0,0,0,1,1,0,0,1,0
72743317,Motor Vehicle,DAC,20220321,1149,N,Y,15.1,0,0,2,2,N,N,Y,37.63223,-84.75162,4,2,6,1,1,2,2,N,1149,1157,N,2022,O,0,1,0,0,0,0,0,1,0,0,0,0
72743494,Motor Vehicle,DAC,20220323,1533,N,N,0.276,0,0,2,2,N,N,Y,37.63952,-84.76903,5,2,3,1,1,2,2,N,1533,1540,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72743688,Motor Vehicle,Non DAC,20220324,754,N,N,0.015,0,0,2,2,N,N,Y,37.64788,-84.79242,5,2,6,1,1,2,2,N,758,803,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72744048,Motor Vehicle,DAC,20220325,944,N,Y,5.326,0,0,2,2,N,Y,Y,37.6449,-84.77413,1,2,6,1,1,3,2,N,944,946,N,2022,O,0,0,0,0,0,0,1,1,0,0,0,0
72744078,Motor Vehicle,DAC,20220325,1200,N,N,13.688,0,0,2,2,N,N,Y,37.6463,-84.76649,5,2,4,1,1,3,2,N,1207,1211,N,2022,O,0,0,0,0,0,0,1,0,0,0,0,0
72744650,Motor Vehicle,DAC,20220326,1434,N,N,3.381,0,0,2,2,N,N,Y,37.61651,-84.77462,8,4,6,1,1,2,2,N,1434,1443,N,2022,O,0,0,0,1,0,0,0,1,0,0,1,0
72745017,Motor Vehicle,DAC,20220327,2226,N,N,0.042,0,0,1,1,N,N,Y,37.6451,-84.7709,9,2,6,1,1,2,5,N,2228,2229,N,2022,O,0,0,0,0,0,0,1,0,0,0,1,0
72745046,Motor Vehicle,Non DAC,20220328,1558,N,N,18.437,1,0,1,1,N,N,Y,37.61816,-84.79791,9,2,6,1,1,2,2,Y,1558,1602,N,2022,B,0,0,0,0,0,0,0,0,1,1,1,0
