MasterFile,KABCO_Mod,Mode,Disadvantaged Com ID,MannerofCollision_Real,CollisionDate,CollisionTime,ParkingLotIndicator,IntersectionWith_Indicator_,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVeh,Hit&RunIndicator,OneWayIndicator,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,TotalLanes,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,FirstAidSceneIndicator,TimeNotified,TimeArrived,MedianCros,YR,KABCO,Motorcyclist,CommercialVehicle,YoungDriver,MatureDriver,Pedestrian,Bicyclist,Distracted,agressive,Impaired,Unrestrain,RoadwayDep,MedXover
72305939,C,Motor Vehicle,DAC,OPPOPSING LEFT TURN,20190121,2304.0,N,N,3.442,1,0,2,2.0,N,N,Y,37.61745,-84.77445,4.0,2.0,6.0,1.0,1.0,2.0,3.0,Y,2306,2306,N,2019.0,C,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0
72305964,O,Motor Vehicle,Non DAC,,20190122,730.0,N,N,0.058,0,0,1,1.0,N,N,Y,37.6517,-84.765,9.0,2.0,4.0,1.0,1.0,2.0,2.0,N,732,736,N,2019.0,U,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
72306068,O,Motor Vehicle,DAC,,20190114,636.0,N,Y,13.314,0,0,2,2.0,N,N,Y,37.64586,-84.78579,5.0,2.0,6.0,1.0,2.0,2.0,5.0,N,636,706,N,2019.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72306620,O,Motor Vehicle,DAC,,20190123,1416.0,N,Y,4.942,0,0,2,2.0,N,N,Y,37.63872,-84.77314,1.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1416,1421,N,2019.0,O,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0
72306968,O,Motor Vehicle,Non DAC,,20190120,1340.0,N,N,10.667,0,0,1,1.0,N,N,Y,37.61957,-84.82381,9.0,2.0,5.0,1.0,4.0,2.0,2.0,N,1340,1355,N,2019.0,O,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
72307818,O,Motor Vehicle,DAC,,20190126,401.0,N,Y,0.152,0,0,2,2.0,N,N,Y,37.64348,-84.77105,5.0,2.0,6.0,1.0,4.0,9.0,5.0,N,401,414,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72307889,O,Motor Vehicle,DAC,,20190126,911.0,N,N,0.179,0,0,2,2.0,N,N,Y,37.61988,-84.77784,1.0,2.0,1.0,1.0,4.0,9.0,2.0,N,911,918,N,2019.0,O,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72308391,O,Motor Vehicle,DAC,,20190126,1602.0,N,Y,4.725,0,0,2,2.0,N,Y,Y,37.63591,-84.775,4.0,2.0,5.0,1.0,1.0,2.0,2.0,N,1601,1607,N,2019.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72308592,O,Motor Vehicle,DAC,,20190126,1812.0,N,N,0.288,0,0,1,1.0,N,N,Y,37.62803,-84.772,9.0,2.0,6.0,1.0,1.0,2.0,6.0,N,1817,1822,N,2019.0,O,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0
72309005,O,Motor Vehicle,DAC,,20190128,1821.0,N,Y,0.218,0,0,2,2.0,N,N,Y,37.64891,-84.77216,5.0,2.0,6.0,1.0,1.0,2.0,5.0,N,1821,1821,N,2019.0,O,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0
72309743,C,Motor Vehicle,Non DAC,,20190130,1343.0,N,Y,2.274,1,0,1,1.0,N,N,Y,37.6771,-84.76444,9.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1343,1347,N,2019.0,C,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72310229,O,Motor Vehicle,Non DAC,,20190131,1409.0,N,Y,3.575,0,0,2,2.0,N,N,Y,37.65382,-84.80154,4.0,4.0,3.0,1.0,1.0,3.0,2.0,N,1409,1413,N,2019.0,O,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0
72310328,O,Motor Vehicle,DAC,,20190201,1338.0,N,Y,0.0,0,0,2,2.0,N,N,Y,37.64546,-84.76661,5.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1338,1345,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72310537,C,Pedestrian,DAC,,20190201,1859.0,N,Y,5.392,1,0,2,1.0,N,N,Y,37.64592,-84.77403,9.0,2.0,6.0,1.0,1.0,2.0,5.0,Y,1859,1904,N,2019.0,C,0,0,0,1,1,0,0,1,0,0.0,0.0,0.0
72310882,C,Motor Vehicle,Non DAC,,20190202,1320.0,N,N,1.036,1,0,1,1.0,N,N,Y,37.6608,-84.76844,9.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1322,1325,N,2019.0,C,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0
72310905,O,Motor Vehicle,DAC,,20190202,1326.0,N,Y,4.211,0,0,2,2.0,N,N,Y,37.62845,-84.77478,5.0,3.0,6.0,1.0,1.0,2.0,2.0,N,1326,1330,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72311043,O,Motor Vehicle,Non DAC,,20190129,2006.0,N,Y,12.338,0,0,2,2.0,N,N,Y,37.64854,-84.80273,5.0,4.0,6.0,1.0,1.0,2.0,5.0,N,2006,2010,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72311202,O,Motor Vehicle,DAC,,20190202,1612.0,N,Y,0.002,0,0,2,2.0,N,N,Y,37.64946,-84.77916,1.0,1.0,4.0,1.0,1.0,2.0,2.0,N,1612,1615,N,2019.0,O,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0
72311273,O,Motor Vehicle,DAC,,20190203,1543.0,N,Y,5.329,0,0,2,2.0,N,N,Y,37.6448,-84.7742,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1544,1546,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72311514,O,Motor Vehicle,DAC,,20190204,820.0,N,N,14.167,0,0,3,3.0,N,N,Y,37.64142,-84.7633,5.0,2.0,6.0,1.0,5.0,2.0,1.0,N,820,825,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72311714,O,Motor Vehicle,Non DAC,,20190203,2251.0,N,N,0.527,0,0,1,1.0,N,N,Y,37.65592,-84.81069,9.0,2.0,6.0,1.0,1.0,2.0,6.0,N,2253,2255,N,2019.0,O,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0
72311715,B,Motor Vehicle,DAC,ANGLE,20190204,1446.0,N,Y,0.166,1,0,2,2.0,N,N,Y,37.61721,-84.77749,1.0,4.0,6.0,1.0,1.0,3.0,2.0,Y,1445,1450,N,2019.0,B,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72312114,O,Motor Vehicle,DAC,,20190205,1141.0,N,N,5.441,0,0,2,2.0,N,N,Y,37.64586,-84.77294,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1141,1149,N,2019.0,O,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0
72312154,O,Motor Vehicle,Non DAC,,20190205,1614.0,N,N,3.208,0,0,2,2.0,N,N,Y,37.64873,-84.80319,5.0,6.0,6.0,1.0,1.0,2.0,2.0,N,1616,1623,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72312339,O,Motor Vehicle,DAC,,20190205,424.0,N,N,0.534,0,0,1,1.0,N,N,Y,37.64937,-84.77759,9.0,2.0,4.0,1.0,1.0,2.0,6.0,N,428,431,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0
72312624,O,Motor Vehicle,DAC,,20190206,1715.0,N,Y,5.523,0,0,2,2.0,N,N,Y,37.64593,-84.77405,4.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1715,1715,N,2019.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72312642,O,Motor Vehicle,DAC,,20190206,1734.0,N,N,5.595,0,0,2,2.0,N,N,Y,37.64606,-84.77532,8.0,2.0,6.0,1.0,5.0,3.0,2.0,N,1734,1734,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,1.0,0.0
72312722,O,Motor Vehicle,DAC,,20190206,2157.0,N,N,5.328,0,0,2,2.0,Y,Y,Y,37.64483,-84.77421,8.0,2.0,6.0,1.0,5.0,3.0,5.0,N,2159,2206,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0
72313106,O,Motor Vehicle,Non DAC,,20190207,1757.0,N,Y,11.882,0,0,1,1.0,N,N,Y,37.64833,-84.81123,9.0,2.0,6.0,1.0,1.0,2.0,7.0,N,1757,1800,N,2019.0,O,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
72313589,O,Motor Vehicle,Non DAC,,20190208,1906.0,N,N,15.927,0,0,2,2.0,Y,N,Y,37.66634,-84.73619,7.0,2.0,3.0,1.0,1.0,2.0,6.0,N,1906,1920,N,2019.0,O,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0
72313728,O,Motor Vehicle,Non DAC,,20190208,2218.0,N,Y,7.057,0,0,1,1.0,N,N,Y,37.662,-84.78396,9.0,2.0,6.0,1.0,1.0,2.0,7.0,N,2219,2224,N,2019.0,O,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72313832,O,Motor Vehicle,DAC,ANGLE,20190209,1309.0,N,Y,0.62,0,0,2,2.0,N,N,Y,37.61661,-84.78572,1.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1312,1315,N,2019.0,O,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0
72313836,O,Motor Vehicle,DAC,,20190209,1323.0,N,N,0.272,0,0,1,1.0,N,N,Y,37.64863,-84.76672,9.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1325,1330,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0
72314631,O,Motor Vehicle,Non DAC,,20190211,941.0,N,Y,1.262,0,0,2,2.0,N,N,Y,37.62166,-84.79453,5.0,2.0,6.0,1.0,5.0,6.0,2.0,N,942,947,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72314671,O,Motor Vehicle,DAC,,20190203,2026.0,N,Y,13.91,0,0,2,2.0,Y,N,Y,37.64431,-84.76654,1.0,2.0,3.0,1.0,1.0,2.0,5.0,N,2026,2028,N,2019.0,O,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72314880,O,Motor Vehicle,Non DAC,,20190201,1047.0,N,Y,12.306,0,0,2,2.0,N,N,Y,37.64851,-84.80293,5.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1047,1054,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72315207,O,Motor Vehicle,DAC,REAR END,20190212,1634.0,N,N,0.182,0,0,2,2.0,N,N,Y,37.61727,-84.77775,5.0,2.0,4.0,1.0,5.0,6.0,2.0,N,1634,1643,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72316052,O,Motor Vehicle,Non DAC,,20190214,1213.0,N,Y,3.746,0,0,2,2.0,N,N,Y,37.65538,-84.79912,1.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1213,1215,N,2019.0,O,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
72317114,O,Motor Vehicle,DAC,,20190217,1448.0,N,N,5.478,0,0,2,2.0,N,N,Y,37.64594,-84.77343,8.0,2.0,6.0,1.0,5.0,3.0,2.0,N,1448,1459,N,2019.0,O,0,0,0,1,0,0,0,1,0,0.0,1.0,0.0
72317377,O,Motor Vehicle,DAC,REAR END,20190213,1115.0,N,Y,3.438,0,0,2,2.0,N,N,Y,37.61739,-84.77449,5.0,6.0,6.0,1.0,1.0,2.0,2.0,N,1115,1120,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72317588,O,Motor Vehicle,DAC,ANGLE,20190218,2103.0,N,N,3.373,0,0,2,2.0,N,N,Y,37.61648,-84.77461,1.0,2.0,6.0,1.0,1.0,2.0,5.0,Y,2103,2106,N,2019.0,O,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0
72317736,C,Motor Vehicle,DAC,,20190219,1007.0,N,Y,4.182,1,0,2,2.0,N,N,Y,37.62798,-84.77475,4.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1007,1027,N,2019.0,C,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0
72317851,O,Motor Vehicle,DAC,,20190219,1650.0,N,N,13.776,0,0,2,2.0,N,N,Y,37.64553,-84.76773,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1653,1655,N,2019.0,O,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72317985,O,Motor Vehicle,Non DAC,,20190219,2253.0,N,Y,12.208,0,0,2,2.0,N,N,Y,37.64855,-84.80512,1.0,6.0,6.0,1.0,5.0,6.0,5.0,N,2253,2257,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72318252,O,Motor Vehicle,DAC,REAR END,20190220,703.0,N,Y,0.001,0,0,2,2.0,N,N,Y,37.61764,-84.77443,5.0,4.0,6.0,1.0,5.0,6.0,2.0,N,704,710,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72318362,O,Motor Vehicle,Non DAC,,20190219,1450.0,N,N,2.419,0,0,2,2.0,N,N,Y,37.63739,-84.80144,5.0,2.0,6.0,2.0,1.0,2.0,2.0,N,1450,1458,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72318384,O,Motor Vehicle,DAC,ANGLE,20190220,2010.0,N,Y,0.844,0,0,2,2.0,N,N,Y,37.61713,-84.78972,1.0,4.0,1.0,1.0,5.0,3.0,6.0,N,2010,2015,N,2019.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72318662,O,Motor Vehicle,DAC,ANGLE,20190220,1624.0,N,Y,0.001,0,0,2,2.0,N,N,Y,37.61736,-84.77754,1.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1624,1636,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72318865,O,Motor Vehicle,Non DAC,,20190220,2119.0,N,N,0.666,0,0,1,1.0,N,N,Y,37.64482,-84.75459,9.0,2.0,3.0,1.0,5.0,6.0,5.0,N,2020,2126,N,2019.0,O,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
72319265,O,Motor Vehicle,DAC,,20190222,2011.0,N,Y,0.435,0,0,1,1.0,N,N,Y,37.63941,-84.77142,9.0,2.0,6.0,1.0,5.0,6.0,5.0,N,2011,2014,N,2019.0,O,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72319436,O,Motor Vehicle,Non DAC,,20190223,1434.0,N,N,8.194,0,0,2,2.0,N,N,Y,37.67695,-84.79081,5.0,2.0,6.0,1.0,5.0,3.0,2.0,N,1434,1445,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72319525,O,Motor Vehicle,DAC,,20190223,1919.0,N,Y,5.33,0,0,2,2.0,N,N,Y,37.64482,-84.77416,1.0,2.0,6.0,1.0,5.0,6.0,5.0,N,1919,1923,N,2019.0,O,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72319870,O,Motor Vehicle,DAC,,20190224,1934.0,N,N,0.008,0,0,2,2.0,N,N,Y,37.61612,-84.77609,1.0,2.0,3.0,1.0,1.0,3.0,5.0,N,1935,1939,N,2019.0,O,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0
72320038,O,Motor Vehicle,DAC,,20190225,828.0,N,Y,0.001,0,0,2,2.0,N,N,Y,37.6164,-84.7738,1.0,1.0,4.0,1.0,1.0,2.0,2.0,N,828,832,N,2019.0,O,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0
72320261,C,Motor Vehicle,DAC,,20190225,1850.0,N,Y,5.524,1,0,2,2.0,N,N,Y,37.64592,-84.77403,1.0,4.0,6.0,1.0,1.0,2.0,5.0,Y,1850,1852,N,2019.0,C,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72320314,O,Motor Vehicle,Non DAC,,20190225,2033.0,N,Y,8.212,0,0,2,2.0,N,N,Y,37.67725,-84.79086,1.0,2.0,6.0,1.0,1.0,2.0,5.0,N,2034,2037,N,2019.0,O,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0
72320618,O,Motor Vehicle,Non DAC,,20190226,1701.0,N,N,13.075,0,0,2,2.0,N,N,Y,37.6391,-84.79211,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1701,1708,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72320717,O,Motor Vehicle,DAC,,20190226,2036.0,N,N,0.278,0,0,2,2.0,Y,N,Y,37.64221,-84.77922,7.0,0.0,6.0,1.0,1.0,2.0,2.0,N,2036,2036,N,2019.0,H,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72321336,O,Motor Vehicle,DAC,,20190228,1134.0,N,Y,4.911,0,0,2,2.0,N,N,Y,37.6388,-84.77471,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1135,1138,N,2019.0,O,0,0,1,1,0,0,1,1,0,0.0,0.0,0.0
72321405,O,Motor Vehicle,DAC,REAR END,20190228,1223.0,N,Y,0.783,0,0,2,2.0,N,N,Y,37.62097,-84.75304,5.0,2.0,4.0,1.0,1.0,3.0,2.0,N,1223,1227,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72321605,O,Motor Vehicle,DAC,,20190228,1444.0,N,N,5.203,0,0,2,2.0,N,Y,Y,37.64275,-84.77278,8.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1446,1453,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0
72321606,O,Motor Vehicle,DAC,HEAD ON,20190228,2113.0,N,N,3.435,0,0,3,3.0,Y,N,Y,37.61734,-84.77446,3.0,2.0,6.0,1.0,5.0,6.0,5.0,N,2114,2116,N,2019.0,O,0,0,0,0,0,0,1,0,1,0.0,1.0,0.0
72322010,O,Motor Vehicle,Non DAC,,20190301,1610.0,N,Y,3.717,0,0,2,2.0,N,N,Y,37.65524,-84.79968,1.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1610,1615,N,2019.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72322124,O,Motor Vehicle,DAC,ANGLE,20190301,1142.0,N,Y,0.168,0,0,2,2.0,N,N,Y,37.61718,-84.77751,1.0,2.0,6.0,1.0,5.0,6.0,2.0,N,1142,1146,N,2019.0,O,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0
72322329,C,Motor Vehicle,DAC,,20190301,2131.0,N,N,0.114,1,0,3,3.0,N,N,Y,37.61658,-84.77238,1.0,1.0,4.0,1.0,5.0,3.0,5.0,Y,2133,2135,N,2019.0,C,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0
72322435,O,Motor Vehicle,Non DAC,,20190302,1310.0,N,Y,15.531,0,0,2,2.0,N,N,Y,37.6644,-84.74297,5.0,2.0,1.0,1.0,1.0,3.0,2.0,N,1310,1314,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72322495,O,Motor Vehicle,DAC,,20190303,1225.0,N,Y,5.194,0,0,2,2.0,N,N,Y,37.64294,-84.77434,1.0,2.0,4.0,1.0,5.0,6.0,2.0,N,1225,1225,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72322546,O,Motor Vehicle,Non DAC,,20190301,1225.0,N,N,1.334,0,0,2,2.0,N,N,Y,37.62269,-84.79477,8.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1225,1234,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0
72323539,O,Motor Vehicle,DAC,,20190305,1503.0,N,N,5.471,0,0,2,2.0,N,N,Y,37.64601,-84.77332,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1503,1505,N,2019.0,O,0,0,0,1,0,0,1,1,0,0.0,1.0,0.0
72323831,O,Motor Vehicle,Non DAC,,20190306,1520.0,N,Y,0.252,0,0,2,2.0,N,N,Y,37.65451,-84.7647,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1503,1512,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72324307,O,Motor Vehicle,Non DAC,,20190306,1719.0,N,Y,8.205,0,0,2,2.0,N,N,Y,37.67734,-84.7911,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1719,1726,N,2019.0,O,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
72324728,O,Motor Vehicle,Non DAC,,20190308,1902.0,N,Y,1.235,0,0,2,2.0,N,N,Y,37.62127,-84.79414,5.0,5.0,6.0,1.0,5.0,2.0,5.0,N,1902,1909,N,2019.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72325035,O,Motor Vehicle,DAC,,20190309,1920.0,N,Y,0.001,0,0,2,2.0,N,N,Y,37.62279,-84.77464,1.0,5.0,6.0,1.0,5.0,6.0,2.0,N,1657,1706,N,2019.0,O,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0
72325419,C,Motor Vehicle,DAC,,20190310,1917.0,N,N,0.403,1,0,1,1.0,N,N,Y,37.62145,-84.77709,9.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1917,1920,N,2019.0,C,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0
72325474,O,Motor Vehicle,DAC,,20190310,1705.0,N,N,0.002,0,0,2,2.0,N,N,Y,37.64885,-84.77054,5.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1707,1711,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0
72326664,O,Motor Vehicle,Non DAC,,20190313,1138.0,N,Y,1.784,0,0,2,2.0,N,N,Y,37.62873,-84.79754,5.0,6.0,6.0,1.0,1.0,2.0,2.0,N,1138,1142,N,2019.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72327752,O,Motor Vehicle,DAC,SIDESWIPE-SAME DIRECTION,20190316,2024.0,N,N,3.365,0,0,2,2.0,N,N,Y,37.61654,-84.77462,8.0,2.0,6.0,1.0,1.0,2.0,5.0,N,2024,2025,N,2019.0,O,0,0,0,0,0,0,1,1,0,0.0,1.0,0.0
72327889,O,Motor Vehicle,DAC,,20190316,1410.0,N,Y,3.915,0,0,2,2.0,N,N,Y,37.62416,-84.77467,1.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1410,1415,N,2019.0,O,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0
72327921,O,Motor Vehicle,DAC,,20190314,1209.0,N,N,5.583,0,0,2,2.0,N,N,Y,37.64601,-84.77511,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1209,1210,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72328058,O,Motor Vehicle,Non DAC,,20190315,2053.0,N,Y,12.323,0,0,2,2.0,Y,N,Y,37.64857,-84.80262,5.0,2.0,6.0,1.0,1.0,2.0,5.0,N,2053,2102,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72328532,O,Motor Vehicle,DAC,,20190317,304.0,N,Y,0.195,0,0,4,4.0,Y,N,Y,37.64874,-84.77377,7.0,2.0,6.0,1.0,1.0,2.0,7.0,N,305,309,N,2019.0,O,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
72328706,O,Motor Vehicle,Non DAC,,20190318,937.0,N,N,0.259,0,0,2,2.0,N,N,Y,37.645,-84.76295,2.0,2.0,6.0,1.0,1.0,2.0,2.0,N,937,941,N,2019.0,O,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0
72328933,O,Motor Vehicle,DAC,,20190319,1631.0,N,Y,5.403,0,0,2,2.0,N,N,Y,37.64582,-84.77244,5.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1631,1647,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72329320,O,Motor Vehicle,Non DAC,,20190320,1623.0,N,Y,3.197,0,0,2,2.0,N,N,Y,37.64857,-84.80317,4.0,6.0,6.0,1.0,1.0,2.0,2.0,N,1623,1626,N,2019.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72329321,C,Motor Vehicle,DAC,,20190320,1725.0,N,Y,5.328,1,0,2,2.0,N,Y,Y,37.6447,-84.77256,1.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1725,1727,N,2019.0,C,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72329461,O,Motor Vehicle,Non DAC,,20190320,1605.0,N,Y,1.792,0,0,3,3.0,N,N,Y,37.62885,-84.79757,8.0,4.0,6.0,1.0,1.0,2.0,2.0,N,1613,1621,N,2019.0,O,0,1,1,0,0,0,1,0,0,0.0,0.0,0.0
72329496,O,Motor Vehicle,Non DAC,,20190321,547.0,N,Y,1.792,0,0,2,2.0,N,N,Y,37.62884,-84.79759,5.0,4.0,6.0,1.0,5.0,6.0,5.0,N,549,600,N,2019.0,O,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0
72329516,O,Motor Vehicle,DAC,OPPOPSING LEFT TURN,20190321,1255.0,N,Y,0.394,0,0,2,2.0,N,N,Y,37.61688,-84.78174,4.0,5.0,6.0,1.0,1.0,3.0,2.0,N,1300,1309,N,2019.0,O,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72329791,O,Motor Vehicle,DAC,,20190321,2239.0,N,Y,5.521,0,0,2,2.0,N,N,Y,37.64595,-84.77404,1.0,7.0,3.0,1.0,1.0,2.0,5.0,N,2239,2241,N,2019.0,O,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
72330404,O,Motorcyclist,Non DAC,,20190323,1506.0,N,Y,0.199,0,0,2,2.0,N,N,Y,37.64526,-84.7629,8.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1506,1508,N,2019.0,O,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0
72330501,O,Motor Vehicle,Non DAC,,20190322,1553.0,N,Y,1.232,0,0,2,2.0,N,N,Y,37.62124,-84.79437,1.0,2.0,5.0,1.0,1.0,2.0,2.0,N,1552,1556,N,2019.0,O,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0
72330592,C,Motor Vehicle,DAC,,20190323,1041.0,N,Y,0.007,1,0,2,2.0,N,N,Y,37.63215,-84.7517,5.0,2.0,4.0,1.0,1.0,2.0,2.0,Y,1041,1041,N,2019.0,C,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72330672,B,Motor Vehicle,Non DAC,,20190323,1626.0,N,Y,12.267,1,0,3,3.0,N,N,Y,37.62891,-84.79762,5.0,2.0,6.0,1.0,1.0,2.0,2.0,Y,1625,1631,N,2019.0,B,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0
72330773,O,Motor Vehicle,DAC,,20190324,1637.0,N,Y,4.209,0,0,2,2.0,N,N,Y,37.62836,-84.77478,8.0,2.0,6.0,1.0,1.0,3.0,2.0,N,1639,1643,N,2019.0,O,0,0,0,1,0,0,1,1,0,0.0,0.0,0.0
72330808,O,Motor Vehicle,DAC,,20190323,1608.0,N,N,4.88,0,0,2,2.0,N,Y,Y,37.63838,-84.77473,1.0,2.0,6.0,1.0,1.0,2.0,2.0,N,1608,1608,N,2019.0,O,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0
72331280,O,Motor Vehicle,Non DAC,,20190325,603.0,N,N,1.172,0,0,2,2.0,N,N,Y,37.62052,-84.79375,8.0,4.0,2.0,1.0,5.0,6.0,6.0,N,604,613,N,2019.0,O,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0
